Account_id,Name,Timestamp,Credit/Debit,Amount
1205414,9D4,04/06/2014,C,$16 
1205415,TZ4,04/03/2014,C,$27 
1205416,NGF,07/07/2014,C,$12 
1205417,0TB,12/07/2012,D,$21 
1205418,.W4,11/03/2014,C,$46 
1205419,EK6,24/04/2013,C,$18 
1205420,#NAME?,06/02/2012,D,$24 
1205421,HPQ,12/02/2014,C,$8 
1205422,7@7,03/02/2013,D,$26 
1205423,P09,20/06/2012,C,$40 
1205424,P?2,02/08/2012,C,$41 
1205425,-9,07/05/2012,C,$44 
1205426,OGW,12/02/2013,D,$47 
1205427,<QW,23/07/2012,D,$12 
1205428,>2R,19/04/2013,C,$27 
1205429,.U0,28/11/2013,D,$3 
1205430,O7>,10/12/2014,C,$17 
1205431,;59,20/06/2013,C,$29 
1205432,:0-,13/09/2014,D,$11 
1205433,ISJ,17/04/2013,C,$2 
1205434,/PA,17/11/2014,D,$2 
1205435,H8I,23/10/2013,C,$17 
1205436,IE4,09/03/2013,C,$24 
1205437,9GQ,08/05/2012,C,$16 
1205438,U>@,27/07/2014,D,$10 
1205439,AC4,26/09/2014,C,$11 
1205440,XR:,22/05/2012,C,$21 
1205441,>C>,13/09/2014,D,$49 
1205442,Q74,15/11/2014,C,$32 
1205443,<AU,10/05/2013,D,$29 
1205444,4ZI,23/06/2013,C,$49 
1205445,9EB,24/03/2014,C,$13 
1205446,3@7,12/09/2013,C,$9 
1205447,XTP,09/08/2012,D,$15 
1205448,J>@,20/02/2012,D,$39 
1205449,Y0J,25/05/2014,C,$44 
1205450,BO8,11/02/2014,D,$12 
1205451,1GK,12/07/2014,C,$28 
1205452,7RH,14/06/2013,C,$20 
1205453,R?E,27/05/2014,D,$31 
1205454,#NAME?,04/11/2012,C,$38 
1205455,YOW,22/07/2014,D,$20 
1205456,2BM,14/07/2013,C,$16 
1205457,E7L,10/01/2014,C,$30 
1205458,3<K,14/02/2014,C,$35 
1205459,.XQ,28/01/2014,D,$40 
1205460,/HI,17/11/2014,C,$34 
1205461,I>7,01/10/2013,C,$1 
1205462,OPG,16/09/2014,D,$14 
1205463,TJW,26/05/2014,C,$9 
1205464,Y@K,19/05/2012,D,$48 
1205465,X2E,19/11/2013,C,$18 
1205466,0,11/04/2012,C,$2 
1205467,32O,08/08/2014,C,$16 
1205468,/<<,02/09/2013,D,$36 
1205469,N8P,05/02/2013,D,$15 
1205470,X?O,12/03/2014,C,$47 
1205471,6-M,22/06/2012,D,$15 
1205472,08/Mar,25/06/2013,C,$41 
1205473,OKP,22/06/2013,C,$3 
1205474,VP=,15/03/2013,D,$10 
1205475,6=O,26/10/2012,C,$12 
1205476,W@?,07/10/2013,D,$46 
1205477,8J<,03/11/2013,C,$9 
1205478,MBS,06/08/2013,C,$41 
1205479,NRE,25/12/2012,C,$32 
1205480,KW9,08/08/2012,D,$29 
1205481,0LA,25/09/2012,C,$24 
1205482,Y8U,14/07/2012,C,$3 
1205483,/0M,01/06/2013,D,$10 
1205484,V7D,07/09/2012,C,$28 
1205485,YER,19/11/2013,D,$38 
1205486,/WP,27/08/2013,C,$22 
1205487,:I6,14/05/2012,C,$22 
1205488,4?O,09/10/2013,C,$45 
1205489,3ST,03/08/2013,D,$35 
1205490,TNN,11/12/2014,D,$2 
1205491,OUR,06/03/2013,C,$46 
1205492,M@9,22/07/2012,D,$21 
1205493,2V.,16/04/2014,C,$48 
1205494,RE6,03/06/2012,C,$15 
1205495,@QO,26/02/2012,D,$41 
1205496,A66,17/11/2012,C,$24 
1205497,WQF,07/07/2013,D,$13 
1205498,3NE,24/04/2013,C,$4 
1205499,?QY,09/05/2014,C,$15 
1205500,CN/,14/07/2013,C,$10 
1205501,VIC,20/11/2012,D,$28 
1205502,A7;,06/12/2013,C,$30 
1205503,6DS,09/02/2014,C,$3 
1205504,QNA,02/01/2014,D,$5 
1205505,I;D,20/01/2013,C,$42 
1205506,ZJE,25/11/2013,D,$44 
1205507,>>Y,18/03/2012,C,$30 
1205508,KKX,21/11/2012,C,$13 
1205509,OI:,18/11/2012,C,$23 
1205510,IVA,18/02/2013,D,$24 
1205511,@QO,18/03/2012,D,$46 
1205512,:/X,14/09/2013,C,$38 
1205513,?@R,15/08/2013,D,$11 
1205514,=.T,01/10/2014,C,$5 
1205515,S/I,14/05/2013,C,$11 
1205516,U=6,06/02/2013,D,$15 
1205517,SJD,15/08/2014,C,$14 
1205518,FQ1,09/09/2012,D,$32 
1205519,:YV,26/04/2012,C,$48 
1205520,G@1,28/11/2014,C,$30 
1205521,A1M,28/09/2012,C,$24 
1205522,LJA,11/07/2012,D,$42 
1205523,L<<,25/04/2014,C,$34 
1205524,O1A,13/05/2014,C,$1 
1205525,0YM,11/11/2014,D,$48 
1205526,DA-,19/10/2012,C,$46 
1205527,D2@,25/05/2014,D,$36 
1205528,L8Q,08/04/2012,C,$38 
1205529,W3V,20/05/2012,C,$24 
1205530,S8;,09/02/2013,C,$32 
1205531,VPP,04/07/2014,D,$30 
1205532,26D,02/02/2013,D,$5 
1205533,6QB,03/06/2014,C,$31 
1205534,A5Q,17/11/2014,D,$49 
1205535,R<@,26/03/2014,C,$42 
1205536,3<R,25/09/2014,C,$40 
1205537,Z=.,21/12/2012,D,$34 
1205538,K5U,28/06/2013,C,$44 
1205539,BG1,07/09/2013,D,$46 
1205540,JXY,08/09/2013,C,$10 
1205541,QD0,02/06/2014,C,$28 
1205542,7FN,14/05/2014,C,$26 
1205543,3<.,08/07/2012,D,$43 
1205544,G>I,19/04/2012,C,$13 
1205545,9AO,22/08/2012,C,$19 
1205546,1>P,01/06/2013,D,$3 
1205547,XL4,27/12/2013,C,$47 
1205548,0T2,10/08/2012,D,$49 
1205549,;6>,15/03/2013,C,$36 
1205550,P-E,15/12/2014,C,$28 
1205551,DB1,19/09/2013,C,$27 
1205552,RN2,19/08/2012,D,$26 
1205553,X=C,24/04/2013,D,$36 
1205554,9VK,13/04/2014,C,$9 
1205555,3CY,28/01/2013,D,$48 
1205556,2PM,16/12/2014,C,$8 
1205557,0K.,24/05/2013,C,$40 
1205558,/CO,25/04/2012,D,$25 
1205559,G:S,17/08/2014,C,$35 
1205560,WQ?,21/09/2014,D,$49 
1205561,AU5,08/02/2014,C,$46 
1205562,?C2,11/02/2013,C,$29 
1205563,6KT,04/03/2012,C,$45 
1205564,AN3,26/07/2014,D,$7 
1205565,=5L,27/06/2014,C,$42 
1205566,PO1,25/04/2013,C,$5 
1205567,W9R,21/01/2012,D,$11 
1205568,4SM,06/08/2012,C,$6 
1205569,6IG,27/10/2012,D,$4 
1205570,RU.,12/05/2012,C,$17 
1205571,59M,11/09/2012,C,$28 
1205572,E-H,06/02/2013,C,$21 
1205573,O17,14/05/2014,D,$4 
1205574,J<M,05/12/2013,D,$18 
1205575,5ZS,11/10/2012,C,$11 
1205576,7WX,20/11/2012,D,$6 
1205577,S?Q,07/04/2013,C,$8 
1205578,3U?,25/08/2012,C,$28 
1205579,3ZH,07/08/2013,D,$26 
1205580,PZ;,08/10/2013,C,$20 
1205581,?6?,06/10/2012,D,$17 
1205582,S5F,17/02/2012,C,$30 
1205583,M9Q,06/03/2012,C,$13 
1205584,.GM,11/10/2012,C,$42 
1205585,/3D,26/07/2014,D,$36 
1205586,>S7,03/12/2013,C,$33 
1205587,>T0,06/03/2013,C,$9 
1205588,#NAME?,19/06/2012,D,$6 
1205589,2NF,17/08/2012,C,$19 
1205590,??-,19/03/2012,D,$16 
1205591,4AF,26/10/2012,C,$31 
1205592,A4W,27/12/2013,C,$2 
1205593,6Z1,13/08/2012,C,$3 
1205594,@<0,12/03/2012,D,$13 
1205595,V7J,26/12/2012,D,$24 
1205596,YVW,06/09/2013,C,$5 
1205597,>.U,10/05/2012,D,$25 
1205598,;HM,15/06/2012,C,$15 
1205599,;F=,04/11/2013,C,$31 
1205600,SKZ,07/04/2014,D,$40 
1205601,MS<,08/08/2014,C,$1 
1205602,3J2,08/05/2012,D,$14 
1205603,<RP,19/06/2014,C,$47 
1205604,V2G,16/03/2013,C,$20 
1205605,-8X,27/08/2013,C,$37 
1205606,4@U,25/08/2012,D,$10 
1205607,TFH,12/06/2013,C,$31 
1205608,<?Q,03/06/2013,C,$38 
1205609,9V7,23/05/2012,D,$28 
1205610,9W/,22/07/2012,C,$2 
1205611,KW?,24/12/2014,D,$12 
1205612,T62,04/07/2013,C,$47 
1205613,LL=,13/03/2013,C,$22 
1205614,8>@,10/04/2012,C,$38 
1205615,MG=,22/07/2014,D,$5 
1205616,N5I,01/07/2013,D,$39 
1205617,L:B,16/02/2014,C,$7 
1205618,@F:,07/12/2012,D,$41 
1205619,S<9,16/06/2012,C,$41 
1205620,#NAME?,10/08/2012,C,$25 
1205621,3N6,10/09/2014,D,$20 
1205622,T2G,27/02/2014,C,$33 
1205623,HEA,13/06/2014,D,$47 
1205624,X/B,01/05/2014,C,$1 
1205625,UA7,19/01/2012,C,$27 
1205626,O54,19/09/2012,C,$19 
1205627,>9O,21/04/2014,D,$9 
1205628,Z3I,13/05/2013,C,$32 
1205629,?LX,15/07/2013,C,$13 
1205630,H;B,10/02/2013,D,$48 
1205631,E.=,07/09/2013,C,$1 
1205632,H=P,05/11/2014,D,$45 
1205633,FL0,03/09/2013,C,$25 
1205634,>5J,21/12/2012,C,$25 
1205635,C-=,26/11/2012,C,$36 
1205636,.AR,25/04/2013,D,$1 
1205637,1R1,23/12/2012,D,$27 
1205638,N-4,25/02/2013,C,$37 
1205639,YJ:,19/11/2014,D,$39 
1205640,P0A,12/10/2013,C,$18 
1205641,7AP,14/09/2014,C,$26 
1205642,WH6,11/08/2012,D,$3 
1205643,I?Z,14/06/2013,C,$5 
1205644,DTI,25/01/2013,D,$2 
1205645,6A@,27/10/2013,C,$3 
1205646,H6O,24/11/2013,C,$1 
1205647,SWV,07/12/2013,C,$40 
1205648,8;J,24/02/2012,D,$48 
1205649,4D/,26/01/2014,C,$17 
1205650,8Z:,07/01/2013,C,$22 
1205651,?XB,02/06/2013,D,$9 
1205652,485,20/05/2012,C,$27 
1205653,Q:E,12/08/2014,D,$15 
1205654,1ZL,09/12/2014,C,$39 
1205655,U8<,04/06/2012,C,$11 
1205656,A1C,04/11/2014,C,$2 
1205657,S<F,23/11/2013,D,$19 
1205658,#NAME?,24/04/2013,D,$27 
1205659,XW@,02/03/2013,C,$18 
1205660,<?H,13/07/2012,D,$11 
1205661,W;V,18/04/2014,C,$49 
1205662,QHA,10/09/2012,C,$6 
1205663,K=2,16/04/2012,D,$24 
1205664,UFN,09/09/2012,C,$8 
1205665,F>T,06/03/2013,D,$50 
1205666,P.Z,08/12/2012,C,$41 
1205667,?0P,27/12/2012,C,$31 
1205668,KKX,21/10/2012,C,$6 
1205669,TJ3,20/07/2014,D,$35 
1205670,04-,25/02/2013,C,$15 
1205671,YTV,25/02/2014,C,$3 
1205672,<OH,20/05/2014,D,$16 
1205673,5M>,18/02/2012,C,$7 
1205674,YIG,23/08/2014,D,$6 
1205675,Q6T,13/03/2014,C,$27 
1205676,/F3,13/03/2013,C,$39 
1205677,PNM,07/08/2012,C,$2 
1205678,RE2,01/12/2012,D,$17 
1205679,EQ1,02/07/2014,D,$19 
1205680,/-1,04/04/2014,C,$22 
1205681,8YR,06/12/2014,D,$25 
1205682,YOM,01/06/2013,C,$26 
1205683,7P1,20/06/2012,C,$35 
1205684,7ZF,11/03/2014,D,$11 
1205685,B1J,04/08/2012,C,$28 
1205686,5<V,18/01/2014,D,$6 
1205687,A1R,11/05/2012,C,$41 
1205688,/1-,01/06/2013,C,$15 
1205689,K-7,08/11/2012,C,$29 
1205690,OJ6,13/06/2013,D,$21 
1205691,7J9,24/09/2012,C,$17 
1205692,B=4,15/11/2014,C,$43 
1205693,YPO,16/02/2012,D,$26 
1205694,>FK,24/11/2012,C,$15 
1205695,CKH,12/06/2013,D,$45 
1205696,RUO,01/10/2013,C,$26 
1205697,U49,03/06/2012,C,$44 
1205698,XXP,06/07/2013,C,$44 
1205699,YZJ,14/09/2014,D,$20 
1205700,;H8,22/07/2013,D,$34 
1205701,M9X,25/01/2012,C,$44 
1205702,:T<,22/07/2013,D,$17 
1205703,WMN,08/11/2014,C,$47 
1205704,6PV,04/06/2014,C,$25 
1205705,X:D,09/10/2012,D,$46 
1205706,<W0,22/03/2014,C,$10 
1205707,76;,20/08/2014,D,$28 
1205708,HB-,08/03/2014,C,$24 
1205709,LFR,27/07/2014,C,$33 
1205710,LRE,06/03/2012,C,$8 
1205711,7IB,28/02/2012,D,$12 
1205712,:WQ,09/05/2013,C,$26 
1205713,P=A,02/08/2013,C,$15 
1205714,WZY,14/11/2014,D,$31 
1205715,M4A,05/07/2014,C,$31 
1205716,A5>,04/07/2012,D,$28 
1205717,D6V,10/09/2013,C,$3 
1205718,70T,21/03/2012,C,$36 
1205719,OB/,03/04/2012,C,$42 
1205720,;9C,20/12/2012,D,$26 
1205721,YR4,20/11/2013,D,$8 
1205722,=E:,23/12/2013,C,$15 
1205723,WMA,26/05/2013,D,$45 
1205724,>UP,13/01/2014,C,$15 
1205725,BNX,28/10/2014,C,$45 
1205726,MZF,17/05/2014,D,$46 
1205727,?GY,19/08/2014,C,$44 
1205728,PJ@,24/09/2013,D,$34 
1205729,?6;,07/01/2014,C,$12 
1205730,0R2,27/07/2012,C,$19 
1205731,DCB,09/09/2012,C,$25 
1205732,FIV,10/08/2013,D,$10 
1205733,R@E,05/09/2014,C,$25 
1205734,NO2,25/10/2013,C,$14 
1205735,B;R,05/08/2012,D,$16 
1205736,;Z0,07/03/2014,C,$46 
1205737,9V8,05/05/2014,D,$47 
1205738,FQV,01/11/2013,C,$4 
1205739,OFI,07/07/2012,C,$19 
1205740,H85,16/09/2014,C,$5 
1205741,ILD,21/01/2014,D,$24 
1205742,86J,14/05/2012,D,$19 
1205743,CZ9,01/04/2013,C,$30 
1205744,S90,04/08/2013,D,$9 
1205745,C4P,17/12/2013,C,$26 
1205746,24B,23/03/2012,C,$47 
1205747,NX8,18/07/2012,D,$28 
1205748,2CN,22/12/2012,C,$43 
1205749,0WJ,06/01/2013,D,$31 
1205750,DU>,23/09/2012,C,$40 
1205751,GGA,25/08/2013,C,$45 
1205752,4,22/12/2014,C,$14 
1205753,FO6,08/02/2013,D,$2 
1205754,XEY,05/12/2014,C,$6 
1205755,SZM,11/09/2014,C,$36 
1205756,44N,08/02/2014,D,$40 
1205757,@.3,18/05/2014,C,$23 
1205758,GJ<,14/05/2013,D,$36 
1205759,O5W,01/10/2014,C,$44 
1205760,AP;,10/09/2013,C,$49 
1205761,NJ7,19/11/2013,C,$22 
1205762,/4=,08/11/2012,D,$18 
1205763,Z9R,14/03/2013,D,$12 
1205764,?FU,21/05/2012,C,$34 
1205765,@23,13/04/2013,D,$46 
1205766,>E8,04/12/2014,C,$15 
1205767,VKE,02/03/2013,C,$17 
1205768,SR7,05/02/2013,D,$50 
1205769,A6E,16/08/2013,C,$3 
1205770,S7K,16/08/2013,D,$22 
1205771,86@,27/10/2014,C,$13 
1205772,U3R,12/09/2013,C,$11 
1205773,;?5,27/04/2012,C,$46 
1205774,HPJ,12/07/2012,D,$25 
1205775,ZFO,10/03/2012,C,$33 
1205776,@4H,24/06/2014,C,$4 
1205777,#NAME?,22/05/2012,D,$26 
1205778,2:B,04/04/2013,C,$3 
1205779,BEA,28/09/2012,D,$45 
1205780,ME;,11/06/2014,C,$47 
1205781,M2C,21/06/2013,C,$29 
1205782,GF2,12/12/2014,C,$47 
1205783,>72,28/11/2012,D,$36 
1205784,T02,04/12/2014,D,$3 
1205785,3;W,18/04/2013,C,$33 
1205786,4:Y,13/02/2013,D,$37 
1205787,TCD,03/10/2014,C,$3 
1205788,@4X,20/05/2012,C,$18 
1205789,VN@,07/09/2013,D,$38 
1205790,TGT,28/04/2012,C,$43 
1205791,<V2,17/06/2013,D,$24 
1205792,.KL,14/09/2013,C,$37 
1205793,0:Z,25/09/2013,C,$3 
1205794,9WT,09/01/2013,C,$42 
1205795,0UD,15/01/2013,D,$17 
1205796,<1B,27/03/2014,C,$50 
1205797,9SV,02/06/2014,C,$43 
1205798,C=S,06/07/2013,D,$27 
1205799,GHQ,09/07/2012,C,$31 
1205800,;0X,21/07/2014,D,$25 
1205801,J8.,06/08/2013,C,$36 
1205802,NG9,01/09/2013,C,$2 
1205803,9>V,01/01/2014,C,$21 
1205804,8DB,25/08/2014,D,$9 
1205805,4MH,09/10/2014,D,$3 
1205806,1;9,22/07/2013,C,$27 
1205807,39/,07/01/2013,D,$6 
1205808,LF?,24/04/2014,C,$7 
1205809,S5B,19/03/2013,C,$47 
1205810,A/>,12/09/2012,D,$45 
1205811,KBO,24/04/2012,C,$28 
1205812,>D-,03/01/2013,D,$13 
1205813,V/L,02/05/2014,C,$48 
1205814,;8E,06/07/2013,C,$42 
1205815,S5M,17/10/2013,C,$37 
1205816,A;C,10/09/2014,D,$2 
1205817,@M4,19/12/2013,C,$41 
1205818,GPW,26/04/2013,C,$6 
1205819,8KV,07/04/2012,D,$40 
1205820,>RU,01/04/2012,C,$25 
1205821,OYF,06/10/2013,D,$6 
1205822,J.1,12/12/2012,C,$36 
1205823,FA=,11/11/2012,C,$6 
1205824,Y-4,19/09/2014,C,$32 
1205825,?DQ,24/06/2013,D,$1 
1205826,BIY,06/07/2014,D,$19 
1205827,LIK,17/08/2013,C,$41 
1205828,<@;,12/10/2014,D,$29 
1205829,VBW,02/06/2014,C,$45 
1205830,=<K,06/10/2013,C,$10 
1205831,0-0,24/01/2013,D,$13 
1205832,R4@,06/01/2012,C,$22 
1205833,7C.,20/05/2014,D,$41 
1205834,J5@,28/10/2013,C,$2 
1205835,KIV,17/05/2013,C,$26 
1205836,ND/,28/07/2012,C,$20 
1205837,4F-,03/01/2012,D,$45 
1205838,<FV,04/12/2013,C,$11 
1205839,5.Z,17/03/2014,C,$34 
1205840,2O9,06/12/2014,D,$38 
1205841,ETO,25/09/2013,C,$26 
1205842,#NAME?,25/05/2014,D,$17 
1205843,67N,25/10/2013,C,$19 
1205844,IZ-,28/12/2012,C,$13 
1205845,A@B,11/05/2012,C,$41 
1205846,H7W,05/11/2012,D,$10 
1205847,;RK,15/12/2014,D,$37 
1205848,:@W,27/07/2014,C,$21 
1205849,2R6,23/07/2013,D,$31 
1205850,M;8,02/01/2012,C,$11 
1205851,2F-,07/10/2012,C,$47 
1205852,KFL,10/03/2013,D,$24 
1205853,.8M,25/10/2013,C,$15 
1205854,H4?,25/05/2012,D,$4 
1205855,02/Apr,17/03/2012,C,$29 
1205856,PL<,14/05/2014,C,$35 
1205857,O58,13/12/2014,C,$30 
1205858,Q8E,11/03/2013,D,$31 
1205859,G6V,14/05/2013,C,$9 
1205860,SDS,22/05/2013,C,$18 
1205861,/K-,11/04/2013,D,$19 
1205862,YV8,07/11/2014,C,$12 
1205863,@?Z,22/05/2014,D,$43 
1205864,8.G,17/11/2013,C,$18 
1205865,/61,21/06/2013,C,$19 
1205866,ZPH,17/01/2013,C,$17 
1205867,B8=,05/11/2012,D,$45 
1205868,S4A,08/07/2014,D,$46 
1205869,MMA,21/06/2012,C,$40 
1205870,GI@,09/10/2013,D,$14 
1205871,LN?,11/08/2014,C,$4 
1205872,O/A,07/10/2014,C,$35 
1205873,FAL,18/03/2012,D,$50 
1205874,T3I,11/11/2013,C,$1 
1205875,/7S,07/11/2013,D,$41 
1205876,/R:,02/11/2013,C,$16 
1205877,SUN,27/11/2014,C,$44 
1205878,?XA,20/03/2012,C,$23 
1205879,WP>,17/11/2012,D,$42 
1205880,4H<,13/11/2013,C,$33 
1205881,8SV,03/02/2012,C,$35 
1205882,.6M,16/02/2013,D,$24 
1205883,0.06,11/03/2012,C,$37 
1205884,4>J,22/07/2013,D,$9 
1205885,V=8,12/06/2013,C,$20 
1205886,XGC,27/08/2014,C,$35 
1205887,TUW,24/11/2012,C,$33 
1205888,6@L,04/06/2014,D,$2 
1205889,B-;,19/06/2013,D,$41 
1205890,MM<,27/09/2013,C,$3 
1205891,6=3,24/09/2014,D,$7 
1205892,;T?,14/09/2014,C,$11 
1205893,BI;,19/09/2014,C,$7 
1205894,>28,10/06/2014,D,$20 
1205895,R@R,16/10/2012,C,$41 
1205896,?84,11/07/2014,D,$8 
1205897,#NAME?,11/06/2013,C,$27 
1205898,1<E,05/06/2013,C,$11 
1205899,O0P,16/09/2012,C,$22 
1205900,H74,08/04/2013,D,$36 
1205901,W4:,11/11/2013,C,$47 
1205902,2B<,24/12/2012,C,$46 
1205903,?>H,19/04/2012,D,$15 
1205904,YTC,23/09/2012,C,$41 
1205905,O:C,06/02/2012,D,$37 
1205906,0OM,08/05/2013,C,$13 
1205907,B9A,15/04/2013,C,$46 
1205908,ZJ<,18/06/2013,C,$36 
1205909,PO>,12/11/2012,D,$7 
1205910,/AI,08/09/2014,D,$12 
1205911,:I.,24/02/2014,C,$20 
1205912,#NAME?,10/03/2012,D,$47 
1205913,@M/,15/01/2012,C,$28 
1205914,YY1,28/03/2014,C,$4 
1205915,E9T,08/08/2013,D,$39 
1205916,G2M,14/10/2013,C,$37 
1205917,QV7,19/03/2014,D,$39 
1205918,KB?,27/05/2012,C,$14 
1205919,:I.,25/05/2013,C,$2 
1205920,TFF,17/11/2012,C,$8 
1205921,8/U,16/12/2014,D,$37 
1205922,;9E,07/08/2014,C,$49 
1205923,R:.,13/07/2013,C,$46 
1205924,F1X,25/07/2012,D,$27 
1205925,J1L,16/12/2012,C,$24 
1205926,S=S,08/06/2012,D,$3 
1205927,YXI,05/09/2012,C,$7 
1205928,N1X,14/02/2012,C,$31 
1205929,XKP,16/07/2014,C,$18 
1205930,Y=D,11/04/2014,D,$7 
1205931,HNR,07/06/2014,D,$35 
1205932,>Y:,03/02/2014,C,$16 
1205933,QCI,22/01/2012,D,$32 
1205934,D@Q,07/07/2014,C,$45 
1205935,VXP,17/07/2013,C,$15 
1205936,2JA,01/06/2014,D,$17 
1205937,4ZC,23/02/2012,C,$4 
1205938,@L=,02/06/2012,D,$37 
1205939,5@J,26/08/2014,C,$12 
1205940,C>F,08/12/2013,C,$17 
1205941,1AA,16/07/2014,C,$6 
1205942,NUN,21/07/2014,D,$29 
1205943,N/=,02/06/2013,C,$39 
1205944,CA9,01/01/2012,C,$27 
1205945,>9I,18/07/2013,D,$49 
1205946,94<,10/03/2014,C,$16 
1205947,JJR,04/09/2012,D,$21 
1205948,4/Y,01/02/2012,C,$3 
1205949,NHF,09/04/2013,C,$16 
1205950,/2-,17/01/2012,C,$40 
1205951,CE:,20/08/2014,D,$2 
1205952,S//,09/07/2013,D,$47 
1205953,5ZO,17/07/2012,C,$37 
1205954,41V,11/04/2013,D,$13 
1205955,V@S,18/11/2013,C,$35 
1205956,UES,25/08/2013,C,$19 
1205957,4@B,22/01/2012,D,$19 
1205958,L6@,14/11/2013,C,$46 
1205959,86I,23/05/2012,D,$46 
1205960,8@M,03/09/2012,C,$35 
1205961,:K=,12/07/2012,C,$23 
1205962,88T,28/10/2014,C,$26 
1205963,>:9,26/06/2014,D,$18 
1205964,/Y@,03/09/2012,C,$48 
1205965,Y?B,01/12/2012,C,$40 
1205966,H>M,01/07/2014,D,$38 
1205967,=2S,14/01/2013,C,$50 
1205968,E50,24/05/2013,D,$16 
1205969,L-5,16/05/2013,C,$22 
1205970,D?Q,12/07/2013,C,$43 
1205971,?SS,18/10/2012,C,$2 
1205972,X9E,09/01/2014,D,$21 
1205973,ENB,14/08/2012,D,$50 
1205974,P<Z,10/05/2013,C,$5 
1205975,CZF,04/09/2014,D,$7 
1205976,B3/,21/07/2013,C,$24 
1205977,U78,07/09/2014,C,$34 
1205978,XUS,23/12/2014,D,$24 
1205979,PMQ,21/12/2014,C,$2 
1205980,9ME,25/10/2012,D,$47 
1205981,585,17/12/2014,C,$43 
1205982,E5=,10/02/2013,C,$9 
1205983,E8Q,23/12/2013,C,$42 
1205984,38-,07/06/2013,D,$42 
1205985,AKE,10/03/2012,C,$24 
1205986,8WJ,05/08/2013,C,$15 
1205987,M=:,13/04/2012,D,$4 
1205988,AV=,25/11/2012,C,$49 
1205989,3NV,14/04/2013,D,$46 
1205990,NWV,09/10/2012,C,$48 
1205991,M.C,13/07/2013,C,$17 
1205992,XPS,26/11/2013,C,$30 
1205993,ZYI,27/06/2012,D,$21 
1205994,/LW,16/08/2014,D,$29 
1205995,22X,06/11/2014,C,$16 
1205996,F=Z,05/02/2014,D,$16 
1205997,FIR,23/08/2014,C,$23 
1205998,:PQ,12/01/2013,C,$21 
1205999,<B5,09/07/2013,D,$33 
1206000,0HZ,17/04/2014,C,$12 
1206001,U->,10/07/2012,D,$30 
1206002,EP8,06/07/2012,C,$24 
1206003,UZ;,18/09/2012,C,$32 
1206004,0Y7,23/02/2014,C,$39 
1206005,.H2,15/09/2012,D,$30 
1206006,A.O,13/04/2014,C,$37 
1206007,OVM,11/04/2012,C,$26 
1206008,15R,08/07/2013,D,$31 
1206009,4RT,10/02/2012,C,$11 
1206010,860,20/12/2013,D,$8 
1206011,U;@,27/10/2012,C,$9 
1206012,URF,20/06/2012,C,$48 
1206013,4OV,18/11/2014,C,$1 
1206014,OW;,07/12/2013,D,$30 
1206015,WWE,21/07/2014,D,$22 
1206016,A>J,02/04/2013,C,$12 
1206017,ZW/,15/08/2014,D,$47 
1206018,NTO,28/11/2012,C,$6 
1206019,.O7,15/08/2013,C,$25 
1206020,8ZC,22/06/2012,D,$20 
1206021,RFB,10/02/2013,C,$33 
1206022,NLI,08/05/2012,D,$44 
1206023,B0W,23/10/2013,C,$41 
1206024,:1M,05/02/2012,C,$30 
1206025,W@9,28/01/2012,C,$49 
1206026,27@,27/01/2012,D,$16 
1206027,1C0,21/10/2013,C,$42 
1206028,9U:,28/03/2013,C,$47 
1206029,340,21/12/2012,D,$33 
1206030,V;U,20/05/2013,C,$31 
1206031,S?S,23/09/2012,D,$9 
1206032,Y7F,19/08/2012,C,$31 
1206033,@<E,19/07/2012,C,$40 
1206034,LZ?,20/08/2013,C,$22 
1206035,?1A,09/12/2013,D,$31 
1206036,V5Z,08/12/2014,D,$33 
1206037,BB2,20/06/2013,C,$46 
1206038,VO1,05/07/2014,D,$6 
1206039,91B,09/04/2014,C,$7 
1206040,C7A,16/11/2013,C,$34 
1206041,2SK,23/05/2013,D,$48 
1206042,G=I,16/01/2012,C,$19 
1206043,Q@8,17/02/2014,D,$48 
1206044,2BL,02/07/2014,C,$45 
1206045,K-Y,08/04/2012,C,$21 
1206046,31@,22/05/2014,C,$33 
1206047,OP-,21/04/2013,D,$36 
1206048,Q4-,15/08/2013,C,$4 
1206049,EAE,11/10/2014,C,$29 
1206050,CH.,16/12/2014,D,$40 
1206051,J25,09/03/2013,C,$4 
1206052,2M3,24/08/2012,D,$35 
1206053,VS.,18/08/2014,C,$23 
1206054,.F7,14/06/2013,C,$36 
1206055,:38,01/05/2013,C,$12 
1206056,KFX,16/07/2012,D,$34 
1206057,T/Q,01/03/2014,D,$13 
1206058,93O,06/01/2012,C,$10 
1206059,J;2,08/10/2012,D,$42 
1206060,DF>,12/04/2014,C,$9 
1206061,=Y=,27/02/2014,C,$26 
1206062,=H@,04/12/2012,D,$9 
1206063,8O9,17/07/2013,C,$38 
1206064,WBL,21/07/2014,D,$16 
1206065,MPT,18/11/2012,C,$1 
1206066,F0X,11/10/2013,C,$9 
1206067,H.H,11/06/2013,C,$28 
1206068,RC1,15/06/2012,D,$40 
1206069,VJW,21/10/2013,C,$12 
1206070,=5?,06/04/2012,C,$7 
1206071,8@B,11/05/2012,D,$43 
1206072,6K4,27/06/2012,C,$27 
1206073,COZ,12/09/2012,D,$35 
1206074,;UC,17/08/2013,C,$22 
1206075,WX9,05/01/2012,C,$10 
1206076,KX4,28/05/2014,C,$3 
