Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1204577,EO0,online,15/12/2013,D,$27
1204578,VD8,online,27/02/2012,C,$9
1204579,XM=,mobile,25/08/2014,C,$21
1204580,;1P,mobile,14/02/2014,D,$11
1204581,VCZ,online,16/07/2013,C,$19
1204582,IRV,mobile,13/06/2014,D,$29
1204583,CLD,branch,16/01/2012,C,$29
1204584,CYB,mobile,22/09/2013,C,$46
1204585,R-.,mobile,28/02/2012,C,$15
1204586,AHM,online,09/10/2014,D,$5
1204587,D3O,mobile,28/12/2013,D,$20
1204588,R?4,branch,06/03/2013,C,$46
1204589,IU3,mobile,25/06/2014,D,$24
1204590,A=T,mobile,07/01/2012,C,$42
1204591,S?X,mobile,20/02/2014,C,$25
1204592,2R6,online,11/03/2014,D,$49
1204593,0L0,online,14/08/2013,C,$21
1204594,Q5D,online,09/05/2012,D,$26
1204595,7?1,online,21/10/2014,C,$19
1204596,??2,mobile,27/10/2013,C,$48
1204597,Q?.,mobile,14/04/2014,C,$30
1204598,IOE,online,25/10/2014,D,$36
1204599,SAO,mobile,21/09/2014,C,$29
1204600,N<V,branch,14/05/2014,C,$28
1204601,-0I,mobile,11/04/2013,D,$17
1204602,GH3,mobile,14/04/2012,C,$2
1204603,I5Z,mobile,11/11/2013,D,$23
1204604,EZ>,online,15/04/2012,C,$37
1204605,I@5,online,27/11/2014,C,$38
1204606,8I2,online,25/10/2014,C,$49
1204607,?BZ,online,19/01/2012,D,$42
1204608,A@A,mobile,17/07/2013,D,$40
1204609,FJQ,mobile,20/01/2014,C,$30
1204610,PX9,online,06/04/2014,D,$14
1204611,<X/,mobile,13/11/2014,C,$41
1204612,VIL,branch,12/09/2014,C,$41
1204613,?RY,mobile,17/09/2012,D,$27
1204614,9I5,mobile,16/08/2014,C,$31
1204615,DV1,online,14/06/2014,D,$5
1204616,-..,mobile,19/09/2014,C,$47
1204617,5TY,branch,15/02/2013,C,$25
1204618,?QU,mobile,09/04/2013,C,$36
1204619,U;U,mobile,22/06/2013,D,$3
1204620,V49,mobile,07/01/2012,C,$35
1204621,00B,online,14/02/2014,C,$1
1204622,->H,online,19/11/2013,D,$22
1204623,4.3,online,12/06/2012,C,$19
1204624,XVX,online,20/07/2014,D,$44
1204625,;FW,mobile,13/01/2013,C,$7
1204626,UMA,mobile,22/03/2012,C,$8
1204627,4JG,online,20/04/2012,C,$16
1204628,6KO,mobile,06/06/2013,D,$13
1204629,.QG,branch,11/03/2013,D,$22
1204630,0Z@,mobile,07/11/2014,C,$28
1204631,HUB,mobile,10/07/2013,D,$27
1204632,BZF,mobile,26/09/2013,C,$41
1204633,SF5,online,11/01/2014,C,$48
1204634,P?=,online,13/12/2014,D,$41
1204635,X<=,online,28/06/2012,C,$11
1204636,;@Q,online,28/03/2014,D,$22
1204637,X1G,mobile,26/07/2014,C,$31
1204638,3KV,mobile,02/03/2013,C,$33
1204639,ND8,online,19/05/2012,C,$38
1204640,DSS,mobile,12/12/2012,D,$37
1204641,QM2,branch,21/01/2014,C,$32
1204642,2VY,mobile,19/06/2012,C,$12
1204643,;QE,mobile,17/09/2014,D,$24
1204644,I8K,online,12/12/2012,C,$9
1204645,-8J,mobile,12/04/2014,D,$49
1204646,:XD,branch,25/09/2013,C,$4
1204647,9FJ,mobile,20/10/2014,C,$45
1204648,C@S,mobile,23/02/2012,C,$27
1204649,GG3,mobile,10/10/2012,D,$8
1204650,;7:,online,13/08/2014,D,$21
1204651,P;Y,online,18/02/2014,C,$28
1204652,EXV,online,12/10/2014,D,$6
1204653,SXH,online,25/06/2012,C,$34
1204654,X:>,mobile,12/04/2014,C,$24
1204655,A<=,mobile,24/08/2014,D,$32
1204656,-V7,online,23/05/2012,C,$41
1204657,LO/,mobile,18/10/2014,D,$19
1204658,D/H,branch,09/11/2014,C,$11
1204659,H/A,mobile,04/05/2014,C,$23
1204660,5<T,mobile,24/12/2014,C,$50
1204661,0YH,mobile,20/04/2014,D,$47
1204662,3C3,online,27/07/2012,C,$27
1204663,>RT,online,07/11/2013,C,$25
1204664,72<,online,16/04/2013,D,$5
1204665,WZZ,online,04/06/2014,C,$47
1204666,?XI,mobile,15/09/2014,D,$7
1204667,O/N,mobile,28/04/2012,C,$19
1204668,ROT,online,08/10/2012,C,$46
1204669,4K7,mobile,24/03/2012,C,$3
1204670,T3:,branch,05/11/2014,D,$46
1204671,?6N,mobile,06/04/2012,D,$18
1204672,W/Q,mobile,07/01/2013,C,$40
1204673,62U,online,05/04/2013,D,$19
1204674,EP2,mobile,13/05/2013,C,$19
1204675,9?Y,branch,14/03/2014,C,$34
1204676,4HO,mobile,24/03/2012,D,$2
1204677,Y5G,mobile,19/02/2013,C,$16
1204678,BFA,mobile,27/05/2012,D,$2
1204679,J?:,online,27/08/2014,C,$33
1204680,8PI,online,04/02/2012,C,$31
1204681,CSM,online,01/03/2012,C,$38
1204682,@I5,online,21/06/2012,D,$18
1204683,VH<,mobile,22/08/2013,C,$5
1204684,F?6,mobile,09/10/2013,C,$50
1204685,UZS,online,26/01/2012,D,$4
1204686,ZYA,mobile,05/07/2014,C,$48
1204687,5LS,branch,07/09/2013,D,$50
1204688,EYN,mobile,10/04/2013,C,$17
1204689,S?>,mobile,22/06/2013,C,$38
1204690,5@@,mobile,21/11/2013,C,$5
1204691,.M>,online,01/03/2012,D,$11
1204692,2SD,online,16/04/2014,D,$33
1204693,T6Q,online,14/09/2012,C,$43
1204694,-?/,online,24/04/2014,D,$9
1204695,920,mobile,08/03/2012,C,$18
1204696,BSX,mobile,19/08/2013,C,$50
1204697,KK?,online,05/06/2013,D,$50
1204698,WMB,mobile,24/01/2013,C,$29
1204699,@SJ,branch,10/08/2013,D,$41
1204700,6Q-,mobile,19/02/2013,C,$46
1204701,ZD<,mobile,18/07/2014,C,$38
1204702,JIS,online,24/06/2013,C,$40
1204703,2BU,mobile,19/05/2014,D,$21
1204704,?BC,branch,01/06/2013,C,$34
1204705,ZNN,mobile,10/07/2013,C,$24
1204706,D;:,mobile,07/03/2014,D,$46
1204707,I;I,mobile,03/09/2013,C,$17
1204708,CY8,online,18/03/2012,D,$7
1204709,57V,online,07/06/2013,C,$20
1204710,JPD,online,26/05/2012,C,$22
1204711,NU4,online,05/11/2012,C,$37
1204712,XNE,mobile,03/06/2012,D,$44
1204713,D31,mobile,02/03/2012,D,$31
1204714,SA/,online,12/01/2014,C,$50
1204715,6TO,mobile,22/03/2014,D,$36
1204716,?-8,branch,21/09/2014,C,$6
1204717,J./,mobile,13/04/2012,C,$6
1204718,S@>,mobile,16/06/2014,D,$47
1204719,<7G,mobile,18/02/2013,C,$40
1204720,CQ;,online,09/08/2014,D,$30
1204721,LYL,online,23/04/2014,C,$42
1204722,O0Q,online,19/05/2013,C,$28
1204723,QX9,online,14/09/2013,C,$43
1204724,IAI,mobile,22/12/2013,D,$32
1204725,2NO,mobile,18/07/2013,C,$24
1204726,<BL,online,27/03/2013,C,$30
1204727,66P,mobile,22/09/2013,D,$38
1204728,O5E,branch,18/10/2013,C,$21
1204729,QI@,mobile,20/07/2013,D,$10
1204730,:9@,mobile,25/06/2014,C,$20
1204731,;4;,online,06/09/2014,C,$23
1204732,S6H,mobile,04/12/2013,C,$38
1204733,G?X,branch,27/04/2014,D,$50
1204734,3FA,mobile,12/04/2014,D,$19
1204735,:JY,mobile,03/06/2014,C,$21
1204736,V<M,mobile,28/03/2013,D,$23
1204737,5:<,online,28/01/2014,C,$6
1204738,;TC,online,21/08/2012,C,$41
1204739,<7L,online,03/01/2012,D,$46
1204740,1R/,online,06/10/2013,C,$18
1204741,0;Q,mobile,15/04/2012,D,$28
1204742,A@Z,mobile,19/05/2012,C,$49
1204743,EB2,online,15/02/2012,C,$14
1204744,A6K,mobile,23/08/2012,C,$6
1204745,@RE,branch,08/03/2013,D,$23
1204746,NOB,mobile,20/07/2013,C,$16
1204747,U@P,mobile,16/06/2012,C,$40
1204748,KZN,mobile,12/10/2014,D,$29
1204749,X:4,online,24/04/2014,C,$1
1204750,DY8,online,27/12/2012,D,$32
1204751,SR5,online,01/11/2012,C,$37
1204752,D03,online,16/02/2013,C,$23
1204753,WLV,mobile,05/02/2012,C,$32
1204754,U.6,mobile,05/04/2014,D,$35
1204755,AY3,online,16/06/2012,D,$45
1204756,?RR,mobile,26/09/2014,C,$19
1204757,QRP,branch,01/04/2012,D,$21
1204758,/D:,mobile,24/03/2014,C,$4
1204759,>0Z,mobile,12/10/2014,C,$29
1204760,SA2,online,27/12/2012,D,$32
1204761,U.L,mobile,07/05/2014,C,$24
1204762,S3B,branch,24/02/2013,D,$15
1204763,03.,mobile,02/09/2013,C,$29
1204764,<Q8,mobile,21/09/2014,C,$9
1204765,:Z2,mobile,07/02/2014,C,$9
1204766,7DQ,online,23/08/2014,D,$28
1204767,3FD,online,07/02/2014,C,$14
1204768,W72,online,08/05/2013,C,$8
1204769,HLJ,online,04/05/2013,D,$23
1204770,P/6,mobile,28/07/2013,C,$11
1204771,F3;,mobile,16/11/2012,D,$40
1204772,9BR,online,03/08/2012,C,$13
1204773,C:K,mobile,17/03/2013,C,$2
1204774,KEC,branch,25/02/2014,C,$16
1204775,841,mobile,13/10/2012,D,$26
1204776,QXG,mobile,27/09/2014,D,$9
1204777,223,mobile,17/12/2014,C,$13
1204778,>0Z,online,05/01/2013,D,$49
1204779,0J;,online,17/03/2012,C,$47
1204780,?9R,online,20/09/2013,C,$43
1204781,3HM,online,22/09/2013,D,$16
1204782,S-Q,mobile,05/01/2014,C,$43
1204783,TQ6,mobile,22/01/2013,D,$20
1204784,64;,online,24/01/2012,C,$6
1204785,P@K,mobile,20/04/2012,C,$35
1204786,F/M,branch,09/03/2014,C,$35
1204787,Z7J,mobile,23/08/2013,D,$10
1204788,D:I,mobile,27/12/2013,C,$5
1204789,=@Q,online,05/04/2012,C,$18
1204790,FF3,mobile,24/04/2013,D,$26
1204791,=V5,branch,18/09/2013,C,$41
1204792,64-,mobile,06/04/2012,D,$40
1204793,3@:,mobile,27/03/2012,C,$39
1204794,E6W,mobile,18/05/2014,C,$13
1204795,Z3-,online,13/12/2014,C,$24
1204796,NW;,online,21/06/2013,D,$11
1204797,W3.,online,02/11/2014,D,$1
1204798,I.9,online,25/02/2014,C,$24
1204799,-.F,mobile,13/06/2012,D,$19
1204800,USH,mobile,26/04/2014,C,$21
1204801,GT0,online,01/04/2013,C,$20
1204802,5/:,mobile,26/10/2014,D,$23
1204803,M8;,branch,14/05/2013,C,$31
1204804,IHG,mobile,19/04/2013,D,$41
1204805,ZSM,mobile,16/06/2012,C,$33
1204806,642,mobile,28/09/2012,C,$39
1204807,S6E,online,12/07/2013,C,$18
1204808,S0<,online,07/02/2012,D,$20
1204809,YF5,online,03/04/2014,C,$20
1204810,ESO,online,18/08/2014,C,$2
1204811,@N-,mobile,01/01/2012,D,$38
1204812,TU4,mobile,23/03/2012,C,$11
1204813,DZ>,online,28/09/2012,D,$22
1204814,-4Q,mobile,07/05/2013,C,$6
1204815,RJ=,branch,28/02/2013,C,$37
1204816,>HX,mobile,05/06/2013,C,$10
1204817,QMN,mobile,16/05/2014,D,$20
1204818,I@6,online,24/01/2014,D,$5
1204819,0V6,mobile,27/10/2013,C,$38
1204820,Q=W,branch,18/11/2012,D,$29
1204821,:6T,mobile,27/01/2014,C,$42
1204822,X@G,mobile,01/08/2014,C,$13
1204823,/VV,mobile,17/10/2014,D,$46
1204824,=D1,online,17/10/2013,C,$19
1204825,A2J,online,07/01/2014,D,$37
1204826,KPU,online,10/01/2013,C,$5
1204827,X0L,online,01/11/2014,C,$37
1204828,8O4,mobile,26/02/2012,C,$40
1204829,EA5,mobile,17/12/2012,D,$47
1204830,O2@,online,16/03/2014,C,$33
1204831,6<.,mobile,26/03/2013,C,$15
1204832,;0/,branch,07/09/2014,D,$19
1204833,H3R,mobile,06/11/2014,C,$20
1204834,4VX,mobile,25/01/2014,D,$29
1204835,P/=,mobile,21/05/2014,C,$20
1204836,H1Y,online,14/09/2012,C,$39
1204837,:J>,online,13/05/2012,C,$25
1204838,W0L,online,07/09/2013,D,$21
1204839,?4P,online,20/12/2013,D,$2
1204840,UJF,mobile,26/12/2013,C,$23
1204841,1K/,mobile,25/04/2012,D,$3
1204842,A09,online,08/07/2014,C,$38
1204843,CI.,mobile,05/04/2012,C,$32
1204844,I:H,branch,01/06/2012,D,$8
1204845,EQ4,mobile,18/06/2013,C,$11
1204846,W?G,mobile,09/10/2012,D,$8
1204847,PBG,online,03/12/2013,C,$38
1204848,RKA,mobile,05/03/2014,C,$29
1204849,?<I,branch,28/06/2013,C,$19
1204850,QOS,mobile,05/12/2013,D,$28
1204851,B<F,mobile,16/05/2014,C,$2
1204852,8Z7,mobile,22/12/2014,C,$37
1204853,UU4,online,18/03/2014,D,$2
1204854,K97,online,21/09/2012,C,$43
1204855,VWF,online,19/01/2013,D,$19
1204856,>1>,online,02/05/2014,C,$19
1204857,LF/,mobile,23/10/2013,C,$14
1204858,?OM,mobile,21/03/2012,C,$7
1204859,4PN,online,22/05/2013,D,$23
1204860,DUM,mobile,25/08/2013,D,$31
1204861,.UZ,branch,17/10/2014,C,$48
1204862,6R:,mobile,18/09/2013,D,$50
1204863,PR4,mobile,13/01/2012,C,$25
1204864,9KG,mobile,17/11/2013,C,$20
1204865,?C>,online,17/10/2013,D,$21
1204866,>K>,online,23/10/2013,C,$21
1204867,I8E,online,09/08/2012,D,$34
1204868,ZMR,online,10/06/2013,C,$46
1204869,9K=,mobile,02/11/2013,C,$10
1204870,3DT,mobile,12/05/2012,C,$38
1204871,346,online,23/07/2012,D,$4
1204872,;7H,mobile,06/04/2012,C,$11
1204873,/;1,branch,12/02/2012,C,$26
1204874,F=3,mobile,21/02/2013,D,$15
1204875,QRN,mobile,17/05/2014,C,$7
1204876,-?T,online,14/06/2014,D,$26
1204877,XN<,mobile,26/08/2014,C,$24
1204878,TXU,branch,17/02/2014,C,$39
1204879,3ZW,mobile,11/02/2013,C,$36
1204880,CWK,mobile,02/10/2013,D,$7
1204881,BMA,mobile,17/01/2014,D,$10
1204882,E7O,online,21/07/2012,C,$44
1204883,N2<,online,08/11/2014,D,$19
1204884,AQ.,online,20/10/2013,C,$1
1204885,W76,online,26/12/2014,C,$9
1204886,H9/,mobile,19/08/2014,D,$50
1204887,Q6/,mobile,03/08/2012,C,$23
1204888,RBO,online,13/06/2014,D,$35
1204889,T:7,mobile,06/11/2014,C,$42
1204890,TK4,branch,06/12/2012,C,$47
1204891,YG?,mobile,11/07/2013,C,$10
1204892,A21,mobile,04/06/2012,D,$21
1204893,?GV,mobile,11/06/2013,C,$33
1204894,;NV,online,04/05/2013,C,$28
1204895,K9:,online,13/10/2013,D,$13
1204896,>1<,online,08/01/2012,C,$10
1204897,ZLY,online,22/01/2012,D,$35
1204898,1V.,mobile,25/02/2012,C,$24
1204899,>8F,mobile,04/12/2012,C,$29
1204900,J@C,online,04/03/2013,C,$33
1204901,@=G,mobile,12/03/2014,D,$36
1204902,HPK,branch,07/06/2013,D,$48
1204903,SI8,mobile,15/01/2012,C,$22
1204904,9EB,mobile,28/06/2012,D,$17
1204905,TJ:,online,06/03/2013,C,$35
1204906,4RP,mobile,23/09/2012,C,$17
1204907,JL6,branch,14/08/2013,D,$44
1204908,/0I,mobile,15/10/2012,C,$50
1204909,WN@,mobile,09/03/2012,D,$42
1204910,@7C,mobile,10/08/2013,C,$18
1204911,@3@,online,25/09/2012,C,$47
1204912,866,online,01/11/2014,C,$15
1204913,STI,online,24/01/2012,D,$8
1204914,.79,online,18/04/2014,C,$39
1204915,V>Z,mobile,14/05/2013,C,$24
1204916,0>I,mobile,19/02/2013,D,$35
1204917,D/5,online,05/06/2013,C,$42
1204918,</R,mobile,08/08/2012,D,$31
1204919,3IZ,branch,09/09/2013,C,$37
1204920,/EP,mobile,05/06/2013,C,$9
1204921,60U,mobile,17/08/2012,C,$50
1204922,HC>,mobile,27/01/2014,D,$41
1204923,THY,online,10/11/2013,D,$40
1204924,ZT9,online,18/09/2013,C,$36
1204925,G4Q,online,08/05/2013,D,$34
1204926,QMI,online,13/05/2014,C,$32
1204927,IJP,mobile,07/04/2014,C,$26
1204928,>?H,mobile,23/12/2014,D,$13
1204929,8LB,online,17/07/2012,C,$8
1204930,<A6,mobile,21/01/2012,D,$30
1204931,7>P,branch,17/11/2013,C,$46
1204932,1;9,mobile,26/04/2014,C,$6
1204933,8?5,mobile,26/12/2012,C,$45
1204934,YOX,online,09/04/2013,D,$14
1204935,K7W,mobile,28/04/2012,C,$9
1204936,;<H,branch,13/11/2012,C,$2
1204937,Q7J,mobile,22/07/2012,D,$25
1204938,0CR,mobile,26/09/2013,C,$37
1204939,I?>,mobile,26/06/2012,D,$48
1204940,R5G,online,12/04/2012,C,$19
1204941,.2-,online,12/05/2013,C,$14
1204942,YDC,online,08/02/2012,C,$26
1204943,H24,online,15/07/2013,D,$13
1204944,WCU,mobile,19/05/2014,D,$40
1204945,;TC,mobile,26/12/2014,C,$11
1204946,YVF,online,03/03/2013,D,$49
1204947,CV>,mobile,01/04/2013,C,$2
1204948,C7=,branch,19/03/2012,C,$37
1204949,A5S,mobile,05/12/2013,D,$13
1204950,L4E,mobile,27/04/2014,C,$27
1204951,THO,mobile,10/11/2013,D,$3
1204952,RF9,online,14/10/2013,C,$33
1204953,Y67,online,10/02/2012,C,$21
1204954,DQA,online,20/01/2014,C,$33
1204955,Y7G,online,25/02/2012,D,$43
1204956,N=8,mobile,08/07/2012,C,$1
1204957,;KQ,mobile,22/09/2014,C,$6
1204958,7-4,online,04/07/2012,D,$40
1204959,ZC:,mobile,04/09/2012,C,$50
1204960,TQ0,branch,23/04/2013,D,$26
1204961,D9E,mobile,23/02/2013,C,$1
1204962,HR?,mobile,19/08/2014,C,$31
1204963,9N>,online,05/11/2013,C,$1
1204964,VR-,mobile,12/05/2013,D,$47
1204965,7>1,branch,04/01/2013,D,$6
1204966,4Z>,mobile,11/07/2012,C,$45
1204967,/NM,mobile,14/06/2013,D,$34
1204968,FT/,mobile,24/04/2014,C,$33
1204969,7PX,online,10/08/2012,C,$17
1204970,ENA,online,21/07/2014,D,$37
1204971,VY;,online,02/05/2014,C,$11
1204972,7W3,online,27/09/2012,D,$33
1204973,O78,mobile,01/05/2012,C,$45
1204974,0E1,mobile,24/02/2013,C,$37
1204975,Z2Q,online,05/07/2012,C,$15
1204976,TH5,mobile,20/03/2012,D,$33
1204977,9<6,branch,14/04/2012,C,$27
1204978,46H,mobile,04/05/2012,C,$24
1204979,>WH,mobile,13/11/2013,D,$27
1204980,LZ8,mobile,22/12/2012,C,$41
1204981,.D.,online,04/08/2014,D,$2
1204982,L5X,online,09/06/2012,C,$14
1204983,5;X,online,02/06/2012,C,$25
1204984,;@T,online,23/05/2014,C,$50
1204985,RH.,mobile,07/05/2014,D,$39
1204986,BWR,mobile,17/08/2012,D,$37
1204987,E5P,online,08/01/2014,C,$39
1204988,N3T,mobile,04/03/2014,D,$40
1204989,HN1,branch,04/07/2014,C,$41
1204990,2G4,mobile,07/05/2013,C,$42
1204991,<IW,mobile,08/01/2012,D,$4
1204992,BA5,online,12/09/2013,C,$35
1204993,DEU,mobile,28/02/2013,D,$50
1204994,WRR,branch,25/08/2014,C,$15
1204995,R:-,mobile,19/10/2014,C,$27
1204996,F94,mobile,28/07/2012,C,$37
1204997,VYU,mobile,23/07/2012,D,$25
1204998,6@R,online,17/07/2013,C,$49
1204999,RWI,online,19/10/2014,C,$10
1205000,RKD,online,27/10/2012,D,$38
1205001,.MX,online,22/05/2013,C,$45
1205002,NJC,mobile,22/02/2014,D,$31
1205003,9M;,mobile,04/10/2013,C,$32
1205004,@85,online,09/11/2013,C,$12
1205005,F5=,mobile,04/01/2012,C,$44
1205006,8=6,branch,02/07/2012,D,$13
1205007,G-K,mobile,11/12/2012,D,$24
1205008,A0C,mobile,22/04/2014,C,$20
1205009,DH@,mobile,05/05/2014,D,$3
1205010,R;Y,online,13/09/2014,C,$35
1205011,=YE,online,02/12/2014,C,$12
1205012,PU?,online,16/05/2012,D,$3
1205013,WF:,online,17/02/2013,C,$27
1205014,>DE,mobile,13/09/2012,D,$29
1205015,Q65,mobile,20/08/2014,C,$4
1205016,24C,online,09/07/2014,C,$13
1205017,2M2,mobile,02/04/2014,C,$31
1205018,FT3,branch,22/07/2014,D,$37
1205019,:.3,mobile,03/02/2012,C,$30
1205020,??0,mobile,09/07/2014,C,$25
1205021,LEQ,online,15/02/2014,D,$10
1205022,O=;,mobile,27/02/2014,C,$10
1205023,OKF,branch,19/04/2012,D,$9
1205024,ULF,mobile,02/08/2014,C,$5
1205025,J=V,mobile,07/09/2014,C,$2
1205026,V-L,mobile,18/09/2012,C,$19
1205027,OBS,online,10/10/2013,D,$39
1205028,<-5,online,13/12/2013,D,$43
1205029,T02,online,10/05/2012,C,$31
1205030,M<I,online,27/02/2012,D,$34
1205031,.=;,mobile,21/04/2014,C,$32
1205032,Z5Z,mobile,20/06/2012,C,$4
1205033,8WZ,online,02/08/2014,D,$37
1205034,3IX,mobile,14/10/2013,C,$19
1205035,D.:,branch,02/12/2014,D,$17
1205036,3JQ,mobile,17/08/2014,C,$45
1205037,A-E,mobile,27/05/2014,C,$29
1205038,</<,mobile,07/08/2014,C,$13
1205039,G7S,online,09/08/2014,D,$18
1205040,GJ=,online,20/03/2014,C,$42
1205041,LZQ,online,12/12/2012,C,$23
1205042,:J4,online,27/06/2014,D,$39
1205043,K>N,mobile,19/06/2013,C,$50
1205044,@UY,mobile,08/10/2012,D,$19
1205045,32H,online,25/01/2013,C,$36
1205046,YC5,mobile,11/12/2014,C,$20
1205047,Q;.,branch,20/07/2014,C,$7
1205048,:B8,mobile,10/06/2013,D,$14
1205049,M0J,mobile,23/01/2012,D,$35
1205050,B.A,online,21/02/2012,C,$43
1205051,5M2,mobile,23/12/2013,D,$3
1205052,/NC,branch,01/12/2013,C,$2
1205053,R3T,mobile,18/09/2013,C,$22
1205054,7WE,mobile,20/07/2012,D,$15
1205055,=/1,mobile,01/08/2014,C,$6
1205056,5@:,online,12/03/2012,D,$46
1205057,P3<,online,21/09/2014,C,$41
1205058,Y?D,online,10/07/2014,C,$34
1205059,ENF,online,18/10/2013,C,$49
1205060,V.Y,mobile,03/09/2014,D,$44
1205061,K1?,mobile,01/02/2012,C,$40
1205062,S9F,online,13/10/2013,C,$23
1205063,3-;,mobile,25/04/2012,D,$43
1205064,DFJ,branch,01/01/2013,C,$39
1205065,KCF,mobile,19/09/2012,D,$12
1205066,YOC,mobile,26/09/2012,C,$26
1205067,B95,mobile,20/09/2014,C,$32
1205068,<AI,online,18/08/2012,C,$13
1205069,IPH,online,22/09/2012,D,$12
1205070,Y4T,online,17/05/2014,D,$5
1205071,:15,online,07/09/2014,C,$43
1205072,=<0,mobile,15/09/2013,D,$44
1205073,AYJ,mobile,24/08/2012,C,$10
1205074,-L@,online,09/04/2012,C,$16
1205075,AS-,mobile,04/02/2012,D,$1
1205076,2:N,branch,13/05/2014,C,$13
1205077,G>K,mobile,13/08/2014,D,$40
1205078,-?1,mobile,14/05/2013,C,$34
1205079,GRV,online,23/03/2012,C,$35
1205080,2HU,mobile,14/08/2013,C,$9
1205081,LMR,branch,15/04/2012,D,$4
1205082,>M7,mobile,23/05/2013,C,$24
1205083,-C3,mobile,01/08/2013,C,$3
1205084,X0I,mobile,15/08/2014,D,$18
1205085,-:1,online,06/12/2013,C,$44
1205086,;>M,online,06/09/2014,D,$40
1205087,CN=,online,28/01/2012,C,$21
1205088,5O3,online,13/11/2014,C,$45
1205089,-;6,mobile,10/09/2013,C,$22
1205090,L<X,mobile,15/09/2012,D,$38
1205091,;GK,online,24/12/2013,D,$18
1205092,BE.,mobile,15/09/2012,C,$45
1205093,>?W,branch,20/02/2012,D,$15
1205094,AB>,mobile,06/11/2013,C,$39
1205095,=YK,mobile,20/12/2013,C,$21
1205096,<1N,mobile,20/12/2014,D,$9
1205097,O.:,online,10/12/2012,C,$33
1205098,CK=,online,14/02/2013,D,$50
1205099,-NW,online,26/04/2013,C,$20
1205100,>1-,online,04/08/2012,C,$5
1205101,VOY,mobile,21/10/2014,C,$41
1205102,EKM,mobile,05/06/2013,D,$24
1205103,-J8,online,12/05/2014,C,$16
1205104,F2C,mobile,12/06/2013,C,$13
1205105,J-Q,branch,09/04/2012,D,$23
1205106,Q?J,mobile,21/07/2013,C,$24
1205107,32Z,mobile,03/12/2013,D,$16
1205108,BFK,online,24/12/2012,C,$49
1205109,8?/,mobile,05/08/2012,C,$47
1205110,@=N,branch,04/08/2012,C,$24
1205111,2H:,mobile,09/08/2013,D,$11
1205112,N2D,mobile,08/04/2013,D,$22
1205113,D/F,mobile,16/10/2014,C,$25
1205114,7CK,online,02/05/2014,D,$26
1205115,OW1,online,14/10/2014,C,$5
1205116,5>3,online,08/09/2013,C,$6
1205117,WE;,online,08/05/2013,D,$42
1205118,VCJ,mobile,06/08/2012,C,$11
1205119,PB5,mobile,06/06/2012,D,$26
1205120,SD?,online,20/07/2014,C,$22
1205121,EK1,mobile,20/05/2013,C,$33
1205122,@PY,branch,14/09/2012,C,$44
1205123,4:N,mobile,18/02/2013,D,$34
1205124,843,mobile,06/11/2014,C,$40
1205125,1R1,mobile,07/11/2012,C,$45
1205126,.HS,online,01/12/2013,D,$11
1205127,G/P,online,15/05/2013,C,$19
1205128,LND,online,13/05/2014,D,$41
1205129,M0A,online,25/09/2014,C,$14
1205130,/AQ,mobile,27/09/2014,C,$36
1205131,G=T,mobile,01/04/2014,C,$48
1205132,GHP,online,06/12/2014,D,$10
1205133,M:>,mobile,15/09/2014,D,$17
1205134,>JH,branch,11/01/2014,C,$41
1205135,ESM,mobile,05/10/2012,D,$9
1205136,5S5,mobile,25/01/2012,C,$8
1205137,O-M,online,06/03/2014,C,$9
1205138,S@4,mobile,14/10/2012,D,$26
1205139,W;8,branch,08/06/2014,C,$35
1205140,.B.,mobile,01/03/2013,D,$50
1205141,Y;E,mobile,26/02/2013,C,$1
1205142,5H5,mobile,24/04/2013,C,$36
1205143,:2D,online,08/10/2013,C,$48
1205144,;.I,online,12/07/2014,D,$10
1205145,N-T,online,26/07/2012,C,$17
1205146,AGH,online,19/08/2013,C,$28
1205147,T7=,mobile,15/05/2013,D,$41
1205148,WW<,mobile,18/12/2013,C,$35
1205149,L=2,online,04/01/2014,D,$25
1205150,04D,mobile,11/11/2012,C,$32
1205151,>N>,branch,07/10/2014,C,$6
1205152,6ZS,mobile,24/06/2014,C,$24
1205153,;O:,mobile,05/08/2013,D,$4
1205154,S.?,mobile,14/01/2012,D,$10
1205155,.WF,online,15/01/2012,C,$3
1205156,UZE,online,05/04/2013,D,$37
1205157,F4;,online,22/10/2013,C,$47
1205158,?JQ,online,18/02/2012,C,$19
1205159,ILJ,mobile,06/12/2013,D,$13
1205160,O=S,mobile,21/11/2013,C,$31
1205161,SOO,online,16/11/2014,D,$24
1205162,<:H,mobile,09/01/2012,C,$23
1205163,7QI,branch,05/08/2012,C,$40
1205164,?D>,mobile,21/08/2014,C,$22
1205165,Z2M,mobile,23/02/2013,D,$47
1205166,PFO,online,17/08/2012,C,$15
1205167,>F4,mobile,13/11/2014,C,$7
1205168,Q>6,branch,13/01/2012,D,$41
1205169,OYL,mobile,18/01/2014,C,$42
1205170,WK3,mobile,13/08/2012,D,$17
1205171,KX9,mobile,22/11/2014,C,$41
1205172,>U>,online,24/06/2013,C,$26
1205173,K.U,online,21/11/2013,C,$2
1205174,YDP,online,04/02/2014,D,$15
1205175,>CR,online,22/07/2013,D,$37
1205176,XX8,mobile,25/09/2013,C,$10
1205177,IA/,mobile,13/07/2014,D,$44
1205178,D:I,online,25/12/2012,C,$25
